,SalePrice,LotFrontage,LotArea,YearBuilt,FullBath,HalfBath,BedroomAbvGr,GarageCars,GarageArea,Utilities_NoSeWa,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
987,395192,83.0,10159,2009,2,1,3,3,606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
567,214000,70.0,10171,2004,2,0,3,2,532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
55,180500,100.0,10175,1964,2,0,3,2,576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1209,290000,85.0,10182,2006,2,0,3,2,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1322,190000,107.0,10186,1992,2,1,3,2,564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1355,170000,102.0,10192,1968,3,0,4,2,487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
173,163000,80.0,10197,1961,1,1,3,2,504,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
530,175000,85.0,10200,1988,2,0,3,2,600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73,144900,85.0,10200,1954,1,0,3,2,490,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
402,108000,60.0,10200,1940,1,0,2,1,240,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1214,134500,69.0,10205,1962,1,0,3,1,300,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1000,82000,74.0,10206,1952,1,0,2,2,528,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,245000,78.0,10206,2007,2,0,3,3,758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
686,227875,84.0,10207,2007,3,0,3,2,578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
517,265000,79.0,10208,1996,2,1,3,3,889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1319,111000,75.0,10215,1954,1,0,3,1,248,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1316,295493,61.0,10226,2008,2,0,3,3,860,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
965,178900,65.0,10237,2005,2,1,3,2,393,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
922,169990,65.0,10237,2005,2,0,3,2,397,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924,207500,79.0,10240,1980,2,0,3,2,612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
753,275500,80.0,10240,2005,2,1,3,3,878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1213,145000,80.0,10246,1965,0,0,0,1,364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1433,186500,93.0,10261,2000,2,1,3,2,451,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,214000,78.0,10264,1999,2,0,3,2,472,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,130000,55.0,10267,1918,1,0,2,1,275,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
486,156000,79.0,10289,1965,1,1,3,2,515,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63,140000,50.0,10300,1921,2,0,3,2,480,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1141,197500,50.0,10304,1976,2,1,4,2,484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1354,235000,50.0,10316,2000,2,1,3,3,839,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
653,135000,60.0,10320,1906,1,0,3,1,216,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,180000,78.0,10335,1968,2,1,3,2,440,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
143,204000,78.0,10335,1999,2,0,3,2,577,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,143000,78.0,10355,1967,2,0,3,1,318,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
150,122000,120.0,10356,1975,1,1,3,2,440,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1106,179900,114.0,10357,1990,2,0,3,2,719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
404,168000,114.0,10364,1995,2,1,3,2,373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
322,301000,86.0,10380,1986,2,1,4,2,576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
969,140000,75.0,10382,1958,1,0,2,1,264,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,200000,75.0,10382,1973,2,1,3,2,484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
305,305900,80.0,10386,2004,2,0,3,3,888,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,148000,80.0,10395,1978,2,0,3,2,564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
858,152000,80.0,10400,1976,2,0,3,2,479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
135,174000,80.0,10400,1970,2,0,3,2,530,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
245,241500,80.0,10400,1988,2,0,3,2,604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1201,197900,80.0,10400,1998,2,1,3,2,546,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
624,165150,80.0,10400,1972,1,2,4,2,484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
103,198900,94.0,10402,2009,2,0,3,3,740,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,135000,60.0,10410,1916,2,1,3,1,180,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1404,105000,60.0,10410,1915,1,0,3,3,936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
211,186000,83.0,10420,2009,2,0,3,2,460,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
766,196500,80.0,10421,1988,2,1,3,2,496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1125,115000,60.0,10434,1955,1,0,2,2,672,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
654,350000,91.0,10437,1995,2,1,2,3,839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1328,256000,60.0,10440,1920,2,0,5,2,520,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
79,110000,60.0,10440,1910,1,1,2,2,440,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
841,157500,60.0,10440,1904,2,0,3,2,686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
516,158000,60.0,10448,1972,2,1,3,2,583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
647,155000,85.0,10452,1953,1,0,3,2,495,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
737,239900,72.0,10463,2005,2,1,3,3,800,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1166,245350,64.0,10475,2008,2,0,3,3,776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
