EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Department,DistanceFromHome,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,JobInvolvement,PerformanceRating,LeftRole
1.0,2.0,3.0,33,Research & Development,7,2,Research Scientist,37370,8.0,22,8,8.0,2,5,0,3,4,No
3.0,3.0,2.0,47,Research & Development,8,2,Sales Representative,23660,3.0,17,8,11.0,5,5,1,2,3,No
3.0,1.0,2.0,28,Sales,1,2,Laboratory Technician,17060,7.0,12,8,8.0,3,0,0,3,3,Yes
1.0,3.0,1.0,28,Sales,8,1,Laboratory Technician,163070,1.0,16,8,1.0,3,1,0,2,3,No
3.0,1.0,3.0,28,Research & Development,9,2,Sales Executive,59330,0.0,11,8,5.0,3,4,1,3,3,No
3.0,1.0,3.0,49,Research & Development,5,1,Research Scientist,34240,4.0,11,8,10.0,3,3,1,3,3,No
4.0,2.0,3.0,29,Research & Development,8,1,Research Scientist,40370,0.0,14,8,4.0,2,3,0,1,3,No
3.0,2.0,2.0,28,Research & Development,5,2,Laboratory Technician,25590,1.0,11,8,8.0,3,8,1,2,3,No
4.0,3.0,3.0,33,Research & Development,15,1,Sales Executive,62010,2.0,15,8,14.0,2,0,0,2,3,No
3.0,4.0,4.0,32,Research & Development,7,3,Laboratory Technician,44030,2.0,20,8,10.0,3,5,0,2,4,No
2.0,4.0,3.0,54,Sales,10,4,Research Scientist,37610,3.0,12,8,26.0,3,14,1,2,3,No
1.0,1.0,1.0,29,Research & Development,5,2,Research Scientist,109340,6.0,17,8,11.0,2,9,0,3,3,Yes
4.0,1.0,4.0,44,Sales,26,1,Sales Representative,107610,3.0,11,8,24.0,5,20,14,2,3,No
2.0,2.0,3.0,39,Sales,6,2,Laboratory Technician,51750,4.0,17,8,9.0,2,2,2,4,3,No
3.0,2.0,4.0,46,Research & Development,4,3,Manufacturing Director,138260,8.0,11,8,23.0,1,13,5,2,3,No
4.0,2.0,1.0,35,Research & Development,23,2,Research Scientist,63340,1.0,14,8,11.0,2,11,3,4,3,No
1.0,3.0,3.0,23,Research & Development,2,2,Manager,49360,0.0,19,8,5.0,2,4,1,2,3,No
4.0,1.0,1.0,40,Research & Development,2,2,Research Director,47750,3.0,15,8,15.0,3,5,1,4,3,Yes
4.0,3.0,3.0,34,Human Resources,2,2,Manufacturing Director,28180,1.0,13,8,10.0,2,10,8,3,3,No
4.0,3.0,1.0,31,Research & Development,29,2,Healthcare Representative,25150,1.0,14,8,7.0,3,7,7,2,3,Yes
3.0,4.0,3.0,50,Research & Development,6,1,Manager,23420,1.0,12,8,32.0,2,32,13,2,3,No
2.0,3.0,3.0,34,Sales,25,1,Research Scientist,41940,0.0,17,8,12.0,3,11,5,3,3,No
3.0,2.0,3.0,42,Research & Development,1,1,Manufacturing Director,106850,4.0,11,8,4.0,2,1,0,3,3,No
1.0,4.0,3.0,37,Research & Development,2,1,Research Scientist,20220,1.0,12,8,10.0,1,10,3,3,3,No
3.0,1.0,3.0,29,Research & Development,1,1,Manager,23140,3.0,13,8,9.0,5,7,0,4,3,No
4.0,2.0,3.0,33,Research & Development,1,1,Research Scientist,42560,1.0,13,8,5.0,1,5,0,3,3,No
4.0,4.0,3.0,45,Sales,3,3,Laboratory Technician,35800,4.0,20,8,8.0,1,5,0,2,4,No
4.0,4.0,1.0,42,Human Resources,1,2,Manufacturing Director,31620,2.0,17,8,24.0,1,20,13,3,3,No
1.0,1.0,4.0,40,Sales,10,1,Manufacturing Director,65240,0.0,13,8,9.0,2,8,7,4,3,No
2.0,3.0,3.0,33,Research & Development,9,2,Manufacturing Director,28990,1.0,17,8,15.0,3,15,5,2,3,No
3.0,4.0,3.0,40,Sales,5,1,Manufacturing Director,52310,1.0,12,8,21.0,4,21,7,3,3,No
3.0,1.0,3.0,24,Sales,10,1,Manufacturing Director,23560,0.0,13,8,2.0,5,1,0,3,3,No
1.0,2.0,3.0,45,Research & Development,4,3,Laboratory Technician,118360,1.0,22,8,10.0,2,10,7,4,4,No
2.0,3.0,3.0,35,Research & Development,10,1,Healthcare Representative,109030,0.0,11,8,6.0,3,5,4,4,3,No
4.0,2.0,3.0,32,Research & Development,22,1,Sales Executive,29730,3.0,22,8,12.0,0,7,2,4,4,No
3.0,4.0,2.0,36,Sales,9,4,Research Scientist,142750,3.0,18,8,7.0,5,3,1,2,3,No
3.0,3.0,3.0,48,Research & Development,12,1,Laboratory Technician,55620,8.0,13,8,18.0,2,8,7,3,3,No
3.0,3.0,2.0,29,Research & Development,23,2,Healthcare Representative,45370,6.0,18,8,5.0,5,1,0,4,3,No
1.0,1.0,1.0,33,Research & Development,9,1,Healthcare Representative,76420,2.0,20,8,8.0,2,2,2,2,4,No
2.0,1.0,3.0,30,Research & Development,1,3,Sales Executive,179240,1.0,13,8,10.0,2,10,6,3,3,Yes
3.0,3.0,3.0,38,Sales,9,1,Manufacturing Director,52040,3.0,13,8,10.0,2,6,1,3,3,No
4.0,1.0,3.0,35,Sales,7,1,Sales Executive,22770,1.0,12,8,3.0,2,3,1,3,3,No
3.0,2.0,3.0,30,Research & Development,14,5,Research Director,27950,3.0,13,8,9.0,4,4,1,3,3,No
1.0,1.0,3.0,35,Research & Development,2,1,Research Scientist,25320,1.0,13,8,1.0,2,1,0,1,3,Yes
3.0,4.0,3.0,53,Research & Development,19,2,Manager,25590,0.0,25,8,34.0,2,33,1,3,4,Yes
3.0,2.0,3.0,38,Research & Development,2,3,Sales Executive,49080,4.0,19,8,7.0,3,5,1,2,3,Yes
4.0,1.0,2.0,32,Research & Development,10,5,Research Scientist,23800,4.0,13,8,9.0,5,6,1,3,3,No
3.0,1.0,2.0,48,Research & Development,2,1,Sales Executive,47650,8.0,12,8,10.0,4,8,7,3,3,No
1.0,4.0,1.0,34,Research & Development,3,2,Sales Executive,20440,1.0,11,8,1.0,2,1,0,3,3,No
3.0,4.0,3.0,55,Research & Development,11,1,Laboratory Technician,26930,1.0,18,8,36.0,6,36,2,2,3,No
2.0,4.0,2.0,34,Research & Development,2,2,Research Scientist,65860,9.0,18,8,9.0,3,2,2,3,3,No
1.0,4.0,3.0,26,Research & Development,4,1,Research Director,32940,1.0,11,8,1.0,6,1,0,3,3,No
3.0,2.0,3.0,38,Sales,14,1,Sales Executive,41710,0.0,23,8,10.0,4,9,7,4,4,No
2.0,2.0,4.0,38,Research & Development,2,1,Manufacturing Director,27780,2.0,13,8,8.0,5,3,1,2,3,No
2.0,3.0,3.0,36,Human Resources,1,1,Research Scientist,23770,6.0,13,8,15.0,3,1,0,3,3,No
2.0,1.0,3.0,29,Research & Development,10,1,Sales Representative,24040,1.0,17,8,10.0,3,10,1,2,3,No
1.0,3.0,3.0,35,Sales,12,2,Sales Executive,23180,3.0,19,8,10.0,4,5,0,4,3,No
4.0,3.0,3.0,39,Sales,2,1,Sales Executive,20080,2.0,12,8,11.0,3,7,7,3,3,No
1.0,4.0,4.0,29,Research & Development,5,1,Research Scientist,62440,1.0,22,8,6.0,3,6,1,3,4,No
3.0,3.0,3.0,50,Research & Development,4,1,Laboratory Technician,27990,4.0,12,8,27.0,0,1,0,1,3,No
4.0,3.0,3.0,23,Research & Development,7,3,Manager,105520,2.0,11,8,4.0,2,2,2,3,3,No
1.0,1.0,3.0,36,Sales,21,2,Human Resources,23290,3.0,15,8,9.0,2,3,0,3,3,No
4.0,4.0,3.0,42,Research & Development,8,5,Manager,40140,8.0,13,8,24.0,3,1,0,3,3,No
2.0,3.0,2.0,35,Sales,4,2,Laboratory Technician,74030,1.0,12,8,10.0,4,10,6,3,3,No
4.0,3.0,2.0,34,Research & Development,25,1,Manager,22590,1.0,14,8,8.0,2,8,7,3,3,No
4.0,1.0,3.0,40,Research & Development,1,2,Laboratory Technician,69320,1.0,13,8,5.0,5,5,1,3,3,No
4.0,2.0,3.0,43,Research & Development,1,1,Manager,46780,5.0,25,8,8.0,0,6,0,4,4,No
3.0,4.0,2.0,35,Sales,6,3,Sales Representative,135820,1.0,17,8,1.0,3,1,0,2,3,No
4.0,1.0,1.0,46,Research & Development,12,1,Laboratory Technician,23320,1.0,11,8,27.0,2,26,0,3,3,No
3.0,2.0,3.0,28,Human Resources,1,2,Laboratory Technician,24130,1.0,16,8,1.0,2,1,0,3,3,Yes
2.0,3.0,2.0,22,Sales,17,3,Sales Executive,97050,1.0,18,8,4.0,3,4,1,2,3,No
2.0,3.0,3.0,50,Research & Development,3,2,Research Scientist,42940,2.0,20,8,32.0,2,30,12,2,4,No
2.0,4.0,3.0,32,Research & Development,3,3,Research Scientist,47210,3.0,14,8,6.0,3,3,0,3,3,No
2.0,4.0,2.0,44,Research & Development,10,3,Manager,25190,0.0,21,8,23.0,2,22,1,3,4,No
2.0,2.0,2.0,30,Research & Development,4,1,Research Director,21210,1.0,13,8,6.0,2,6,1,3,3,No
3.0,1.0,3.0,45,Sales,29,2,Research Scientist,29730,1.0,12,8,10.0,2,10,1,3,3,No
1.0,1.0,3.0,45,Sales,2,2,Manufacturing Director,58550,1.0,14,8,10.0,3,10,4,2,3,No
4.0,1.0,3.0,31,Research & Development,7,2,Research Scientist,36170,7.0,21,8,10.0,5,5,0,3,4,No
3.0,3.0,3.0,36,Research & Development,18,2,Manufacturing Director,67250,9.0,17,8,7.0,3,3,1,3,3,No
3.0,4.0,3.0,34,Sales,28,5,Manufacturing Director,103250,1.0,11,8,9.0,3,9,7,2,3,No
3.0,1.0,2.0,49,Research & Development,1,3,Healthcare Representative,69490,1.0,14,8,10.0,2,9,1,3,3,No
2.0,1.0,3.0,39,Research & Development,6,3,Research Scientist,106090,2.0,17,8,10.0,2,7,7,3,3,No
4.0,1.0,3.0,27,Research & Development,2,4,Research Scientist,44470,1.0,13,8,7.0,4,7,0,3,3,No
2.0,1.0,3.0,35,Research & Development,2,2,Sales Executive,21570,1.0,25,8,16.0,1,16,1,2,4,No
2.0,1.0,2.0,28,Research & Development,23,3,Manufacturing Director,46010,0.0,15,8,6.0,2,5,0,3,3,No
3.0,4.0,3.0,21,Research & Development,3,1,Laboratory Technician,170990,1.0,14,8,3.0,2,2,2,3,3,No
4.0,3.0,3.0,47,Research & Development,25,2,Research Scientist,148520,3.0,19,8,27.0,3,5,1,2,3,No
1.0,3.0,3.0,40,Research & Development,22,1,Laboratory Technician,56660,1.0,14,8,18.0,2,18,14,3,3,No
3.0,3.0,3.0,35,Research & Development,29,2,Sales Executive,78230,1.0,13,8,15.0,3,14,2,3,3,No
3.0,3.0,2.0,37,Research & Development,29,1,Laboratory Technician,78800,3.0,12,8,9.0,2,4,0,4,3,No
1.0,3.0,1.0,39,Research & Development,2,2,Manager,131940,0.0,11,8,10.0,2,9,3,3,3,No
4.0,4.0,3.0,45,Research & Development,28,2,Laboratory Technician,50670,1.0,11,8,10.0,3,10,3,2,3,No
4.0,3.0,4.0,38,Research & Development,2,3,Sales Executive,50790,3.0,11,8,10.0,3,5,0,3,3,No
4.0,1.0,3.0,35,Research & Development,2,3,Healthcare Representative,23210,9.0,12,8,15.0,0,13,6,3,3,Yes
2.0,2.0,1.0,37,Research & Development,22,2,Healthcare Representative,174440,1.0,14,8,8.0,4,8,7,3,3,No
3.0,4.0,2.0,40,Research & Development,8,2,Healthcare Representative,24040,6.0,17,8,18.0,2,4,3,2,3,No
1.0,4.0,3.0,44,Sales,2,1,Laboratory Technician,34520,4.0,11,8,14.0,2,10,0,2,3,No
3.0,4.0,3.0,48,Sales,10,3,Manager,22700,2.0,14,8,23.0,2,2,2,3,3,No
1.0,4.0,3.0,24,Research & Development,15,2,Research Scientist,54880,1.0,22,8,6.0,6,6,1,3,4,No
2.0,3.0,3.0,27,Sales,10,3,Sales Executive,194190,7.0,14,8,5.0,2,3,0,1,3,No
4.0,4.0,2.0,27,Research & Development,7,1,Research Scientist,28110,2.0,20,8,6.0,3,4,1,3,4,No
1.0,1.0,1.0,40,Sales,16,1,Research Director,36330,3.0,16,8,10.0,0,4,0,3,3,Yes
3.0,3.0,3.0,29,Research & Development,20,2,Manager,41630,9.0,15,8,8.0,4,5,1,2,3,No
2.0,1.0,3.0,36,Research & Development,23,3,Sales Executive,21320,4.0,20,8,9.0,1,3,0,2,4,No
4.0,3.0,3.0,25,Sales,5,4,Manufacturing Director,139730,1.0,14,8,7.0,3,7,0,2,3,No
4.0,2.0,3.0,39,Sales,10,2,Research Director,26840,4.0,12,8,7.0,2,5,1,3,3,No
1.0,2.0,3.0,49,Sales,4,2,Research Director,108450,3.0,24,8,27.0,4,4,1,2,4,No
4.0,1.0,3.0,50,Research & Development,2,3,Sales Executive,43770,5.0,12,8,19.0,2,14,1,2,3,No
3.0,3.0,3.0,20,Research & Development,18,2,Sales Executive,37430,1.0,13,8,2.0,2,2,2,3,3,No
4.0,2.0,3.0,34,Research & Development,10,3,Laboratory Technician,41480,1.0,11,8,11.0,3,11,7,3,3,No
1.0,2.0,3.0,36,Research & Development,1,2,Healthcare Representative,10510,2.0,14,8,15.0,2,4,1,3,3,No
3.0,3.0,3.0,49,Human Resources,6,2,Research Scientist,107390,2.0,11,8,30.0,3,15,2,3,3,No
4.0,1.0,3.0,36,Research & Development,2,2,Healthcare Representative,114160,6.0,16,8,13.0,2,5,0,3,3,No
2.0,3.0,3.0,54,Sales,24,1,Laboratory Technician,26000,3.0,14,8,36.0,5,10,4,3,3,No
3.0,3.0,3.0,43,Research & Development,2,1,Research Scientist,24220,1.0,11,8,14.0,2,14,6,3,3,No
4.0,4.0,4.0,35,Research & Development,17,1,Research Director,54720,3.0,11,8,13.0,3,11,6,2,3,Yes
4.0,4.0,4.0,38,Research & Development,19,2,Research Scientist,24510,7.0,12,8,19.0,3,13,2,3,3,No
1.0,2.0,2.0,29,Research & Development,1,2,Sales Representative,42400,1.0,14,8,10.0,2,10,0,2,3,No
4.0,4.0,3.0,33,Research & Development,7,5,Sales Executive,109990,1.0,18,8,6.0,3,6,0,2,3,No
4.0,2.0,2.0,32,Research & Development,5,5,Research Scientist,50030,0.0,13,8,10.0,5,9,1,3,3,No
1.0,4.0,3.0,31,Research & Development,28,2,Sales Executive,127420,1.0,11,8,10.0,4,10,0,2,3,No
4.0,1.0,2.0,49,Research & Development,2,1,Laboratory Technician,42270,4.0,18,8,17.0,3,2,2,2,3,No
4.0,2.0,3.0,38,Sales,29,1,Sales Executive,39170,1.0,15,8,4.0,2,4,3,3,3,No
2.0,2.0,3.0,47,Research & Development,1,3,Laboratory Technician,183030,6.0,22,8,29.0,2,3,1,2,4,No
3.0,3.0,3.0,49,Research & Development,21,2,Manufacturing Director,23800,4.0,13,8,23.0,3,8,0,1,3,No
4.0,3.0,3.0,41,Research & Development,24,4,Manager,137260,3.0,12,8,21.0,6,2,0,4,3,No
4.0,1.0,3.0,20,Research & Development,1,1,Sales Representative,47770,1.0,18,8,2.0,3,2,0,3,3,No
3.0,4.0,3.0,33,Research & Development,18,2,Healthcare Representative,63850,1.0,13,8,7.0,6,6,1,2,3,No
1.0,3.0,2.0,36,Research & Development,2,3,Sales Executive,199730,6.0,12,8,10.0,2,3,0,3,3,No
3.0,4.0,3.0,44,Research & Development,9,3,Healthcare Representative,68610,4.0,12,8,8.0,2,2,2,2,3,No
4.0,3.0,3.0,23,Human Resources,6,3,Laboratory Technician,49690,1.0,12,8,5.0,3,5,1,3,3,Yes
4.0,3.0,2.0,38,Research & Development,11,1,Sales Executive,198450,7.0,11,8,7.0,3,0,0,3,3,No
2.0,4.0,3.0,53,Research & Development,24,4,Research Director,133200,3.0,11,8,11.0,2,4,1,3,3,No
4.0,3.0,3.0,48,Sales,10,1,Healthcare Representative,63470,2.0,12,8,19.0,3,9,7,1,3,Yes
4.0,2.0,3.0,32,Sales,1,2,Research Scientist,27430,1.0,19,8,1.0,2,1,0,3,3,Yes
4.0,4.0,3.0,26,Research & Development,18,1,Human Resources,108800,1.0,23,8,7.0,5,7,5,3,4,No
1.0,2.0,3.0,55,Research & Development,23,5,Laboratory Technician,23420,5.0,11,8,8.0,2,4,1,3,3,No
2.0,4.0,4.0,34,Sales,28,2,Research Scientist,176500,1.0,19,8,15.0,6,15,4,1,3,No
3.0,4.0,4.0,60,Sales,17,1,Manager,40250,3.0,13,8,19.0,5,1,0,2,3,No
2.0,2.0,3.0,33,Sales,3,3,Manager,97250,1.0,11,8,14.0,0,14,2,3,3,No
3.0,4.0,2.0,37,Research & Development,13,1,Laboratory Technician,119040,1.0,12,8,6.0,4,6,1,3,3,No
2.0,4.0,3.0,34,Research & Development,7,1,Healthcare Representative,21770,1.0,13,8,10.0,5,10,8,3,3,No
3.0,4.0,3.0,23,Research & Development,12,2,Research Scientist,75250,1.0,14,8,3.0,2,3,0,3,3,Yes
3.0,4.0,3.0,44,Human Resources,1,1,Research Scientist,48340,1.0,14,8,9.0,1,8,6,4,3,No
1.0,4.0,4.0,35,Research & Development,13,3,Sales Executive,20420,0.0,16,8,6.0,2,5,1,3,3,No
4.0,4.0,3.0,43,Research & Development,25,2,Sales Executive,22200,1.0,11,8,10.0,2,10,8,1,3,No
3.0,3.0,3.0,24,Research & Development,6,3,Sales Executive,10520,1.0,13,8,5.0,3,5,0,3,3,No
4.0,3.0,3.0,41,Sales,6,1,Research Scientist,28210,1.0,17,8,10.0,3,10,8,3,3,No
4.0,3.0,3.0,29,Research & Development,2,2,Research Scientist,192370,9.0,11,8,9.0,2,5,1,3,3,No
3.0,4.0,2.0,36,Human Resources,1,3,Research Scientist,41070,3.0,11,8,17.0,2,13,6,1,3,No
3.0,3.0,2.0,45,Sales,2,2,Manufacturing Director,83960,3.0,15,8,25.0,3,23,14,2,3,No
4.0,3.0,3.0,24,Sales,6,2,Manager,20070,1.0,12,8,1.0,2,1,0,2,3,Yes
3.0,3.0,1.0,47,Research & Development,1,2,Sales Executive,196270,7.0,11,8,25.0,1,23,14,3,3,Yes
4.0,3.0,4.0,26,Research & Development,9,1,Sales Executive,106860,1.0,14,8,3.0,2,3,0,3,3,No
4.0,2.0,3.0,45,Research & Development,1,1,Research Director,29420,1.0,22,8,21.0,4,21,8,3,4,No
1.0,3.0,2.0,32,Sales,1,2,Laboratory Technician,88580,6.0,16,8,10.0,2,5,1,3,3,No
2.0,3.0,4.0,31,Research & Development,14,1,Sales Executive,167560,1.0,11,8,6.0,5,5,0,3,3,No
3.0,2.0,3.0,41,Sales,2,2,Research Scientist,107980,6.0,14,8,10.0,5,3,1,1,3,No
2.0,1.0,3.0,40,Research & Development,22,1,Healthcare Representative,23230,2.0,16,8,18.0,2,1,0,3,3,No
2.0,1.0,4.0,24,Research & Development,3,1,Research Scientist,14160,1.0,15,8,6.0,3,6,1,2,3,No
3.0,2.0,3.0,46,Research & Development,6,4,Sales Executive,46150,6.0,12,8,19.0,3,10,0,2,3,No
4.0,3.0,3.0,35,Sales,8,1,Laboratory Technician,24610,2.0,20,8,17.0,4,7,0,3,4,No
2.0,4.0,2.0,30,Sales,9,1,Laboratory Technician,87220,1.0,17,8,10.0,3,10,0,3,3,No
3.0,2.0,1.0,47,Research & Development,3,2,Sales Executive,39550,7.0,12,8,4.0,5,1,0,3,3,No
3.0,4.0,2.0,46,Research & Development,1,3,Sales Executive,99570,4.0,20,8,13.0,1,10,0,3,4,No
2.0,1.0,3.0,36,Research & Development,1,2,Manufacturing Director,33760,5.0,20,8,16.0,3,2,2,3,4,Yes
1.0,2.0,3.0,32,Research & Development,26,2,Research Director,88230,6.0,13,8,10.0,3,0,0,3,3,Yes
3.0,2.0,1.0,23,Sales,6,3,Manufacturing Director,103220,1.0,14,8,3.0,2,3,1,3,3,No
4.0,4.0,2.0,31,Sales,3,2,Sales Executive,46210,2.0,18,8,9.0,3,5,1,3,3,No
4.0,4.0,3.0,39,Research & Development,3,2,Manufacturing Director,109760,1.0,11,8,9.0,3,9,5,2,3,No
4.0,3.0,1.0,32,Research & Development,6,1,Research Scientist,36600,3.0,11,8,10.0,0,4,0,2,3,No
2.0,2.0,2.0,40,Sales,6,3,Manufacturing Director,104820,1.0,11,8,21.0,6,21,12,2,3,No
3.0,3.0,4.0,45,Research & Development,19,1,Sales Representative,71190,4.0,15,8,9.0,2,5,0,3,3,No
4.0,1.0,3.0,30,Sales,9,1,Research Director,95820,0.0,12,8,10.0,2,9,0,3,3,No
1.0,4.0,3.0,24,Sales,3,1,Sales Executive,45080,0.0,11,8,3.0,5,2,2,3,3,No
3.0,4.0,2.0,30,Research & Development,10,1,Human Resources,22070,6.0,14,8,6.0,4,4,1,3,3,Yes
1.0,3.0,3.0,31,Research & Development,3,3,Laboratory Technician,77560,1.0,15,8,6.0,3,5,0,4,3,No
3.0,4.0,2.0,27,Sales,3,1,Manager,66940,1.0,13,8,6.0,2,6,1,2,3,No
2.0,2.0,3.0,29,Sales,4,5,Research Scientist,36910,1.0,13,8,2.0,3,2,2,3,3,Yes
4.0,3.0,4.0,29,Research & Development,8,1,Sales Executive,23770,8.0,21,8,10.0,2,3,0,3,4,No
3.0,1.0,3.0,30,Sales,7,3,Sales Executive,23130,2.0,11,8,12.0,5,7,1,3,3,No
4.0,4.0,3.0,34,Research & Development,1,2,Healthcare Representative,176650,0.0,11,8,6.0,5,5,1,2,3,No
4.0,2.0,2.0,33,Research & Development,2,1,Sales Representative,25960,8.0,14,8,13.0,4,11,1,3,3,No
4.0,4.0,4.0,49,Sales,3,1,Sales Executive,47280,3.0,11,8,8.0,4,5,0,3,3,No
1.0,1.0,2.0,33,Research & Development,10,1,Sales Executive,43020,2.0,13,8,11.0,3,0,0,1,3,Yes
3.0,2.0,2.0,38,Research & Development,28,1,Healthcare Representative,29790,4.0,12,8,9.0,3,6,0,3,3,No
1.0,3.0,3.0,31,Human Resources,9,2,Laboratory Technician,168850,2.0,14,8,10.0,2,1,0,3,3,Yes
4.0,1.0,3.0,29,Research & Development,3,2,Sales Representative,55930,1.0,13,8,1.0,3,1,0,3,3,No
3.0,3.0,3.0,30,Research & Development,2,1,Sales Representative,104450,3.0,18,8,10.0,3,7,1,3,3,No
2.0,2.0,3.0,32,Research & Development,10,1,Laboratory Technician,87400,2.0,11,8,12.0,2,7,0,3,3,No
2.0,4.0,3.0,38,Research & Development,8,1,Manufacturing Director,25140,3.0,11,8,15.0,2,1,1,2,3,No
3.0,3.0,3.0,43,Research & Development,1,3,Sales Executive,76550,9.0,12,8,6.0,3,1,0,3,3,Yes
2.0,2.0,2.0,42,Human Resources,1,1,Healthcare Representative,174650,8.0,13,8,7.0,3,5,0,3,3,No
4.0,2.0,2.0,33,Research & Development,14,1,Research Scientist,108200,5.0,12,8,11.0,2,9,1,3,3,No
4.0,3.0,3.0,34,Research & Development,7,1,Research Scientist,196260,1.0,21,8,15.0,5,15,0,2,4,No
1.0,3.0,2.0,53,Research & Development,10,2,Healthcare Representative,20700,4.0,13,8,27.0,2,3,0,4,3,No
2.0,4.0,3.0,43,Sales,16,1,Laboratory Technician,67820,0.0,16,8,10.0,2,9,1,3,3,No
4.0,4.0,3.0,34,Sales,10,5,Sales Executive,77790,5.0,12,8,6.0,2,2,2,3,3,No
2.0,2.0,3.0,21,Sales,1,5,Healthcare Representative,27910,1.0,14,8,1.0,3,1,1,4,3,Yes
4.0,3.0,3.0,38,Research & Development,8,2,Sales Executive,32010,1.0,11,8,5.0,3,5,0,2,3,No
3.0,1.0,3.0,22,Research & Development,1,4,Research Scientist,49680,1.0,14,8,1.0,3,1,0,3,3,Yes
1.0,4.0,3.0,31,Research & Development,8,5,Sales Executive,131200,1.0,12,8,13.0,6,12,5,2,3,No
1.0,3.0,3.0,51,Research & Development,1,1,Manager,40330,2.0,14,8,15.0,2,2,2,3,3,No
2.0,2.0,3.0,37,Research & Development,24,2,Sales Executive,32910,1.0,16,8,5.0,2,5,0,2,3,No
3.0,4.0,3.0,46,Sales,3,1,Sales Representative,42720,7.0,13,8,24.0,3,2,2,4,3,No
4.0,1.0,3.0,36,Research & Development,27,4,Research Scientist,50560,7.0,12,8,15.0,2,12,5,2,3,No
3.0,2.0,2.0,44,Sales,10,1,Research Scientist,28440,1.0,12,8,6.0,2,5,2,4,3,Yes
3.0,2.0,2.0,37,Research & Development,19,2,Sales Executive,27030,2.0,14,8,19.0,2,10,4,3,3,No
3.0,4.0,3.0,35,Research & Development,15,2,Research Scientist,19040,1.0,22,8,10.0,4,10,7,3,4,Yes
4.0,1.0,3.0,33,Research & Development,8,2,Laboratory Technician,82240,6.0,19,8,14.0,3,10,7,3,3,No
3.0,4.0,4.0,28,Sales,9,2,Sales Executive,47660,1.0,12,8,5.0,3,5,0,3,3,No
3.0,3.0,3.0,39,Sales,3,2,Laboratory Technician,26100,7.0,12,8,9.0,2,4,2,2,3,No
2.0,2.0,3.0,46,Research & Development,9,2,Manufacturing Director,57310,8.0,17,8,6.0,2,2,2,3,3,No
3.0,1.0,2.0,40,Research & Development,2,1,Research Director,25390,4.0,12,8,7.0,3,4,0,3,3,No
2.0,1.0,2.0,42,Research & Development,7,2,Laboratory Technician,57140,5.0,11,8,10.0,2,0,0,3,3,No
2.0,4.0,3.0,35,Sales,10,2,Research Director,43230,2.0,18,8,15.0,3,7,1,3,3,No
1.0,2.0,3.0,38,Sales,6,3,Sales Executive,73360,5.0,11,8,13.0,3,11,3,3,3,No
4.0,1.0,2.0,34,Research & Development,2,1,Manufacturing Director,134990,4.0,23,8,11.0,2,7,0,4,4,Yes
4.0,1.0,1.0,37,Research & Development,24,1,Laboratory Technician,137580,1.0,11,8,10.0,5,10,0,3,3,Yes
3.0,4.0,3.0,39,Research & Development,2,2,Healthcare Representative,51550,2.0,18,8,7.0,3,2,2,2,3,No
1.0,3.0,2.0,43,Human Resources,8,3,Sales Executive,22580,4.0,18,8,7.0,2,3,1,3,3,No
2.0,2.0,1.0,41,Research & Development,3,3,Research Scientist,35970,3.0,13,8,11.0,2,3,1,1,3,No
3.0,3.0,4.0,41,Research & Development,1,3,Laboratory Technician,25150,0.0,18,8,23.0,2,22,13,2,3,No
1.0,3.0,3.0,30,Sales,26,2,Manager,44200,9.0,11,8,9.0,3,7,0,3,3,No
4.0,2.0,3.0,26,Human Resources,2,3,Sales Executive,65780,0.0,15,8,6.0,3,5,1,2,3,Yes
4.0,2.0,4.0,46,Research & Development,10,1,Sales Executive,44220,4.0,11,8,13.0,2,9,3,3,3,Yes
3.0,4.0,3.0,40,Sales,27,3,Sales Executive,102740,4.0,18,8,12.0,3,5,0,3,3,No
2.0,3.0,3.0,34,Research & Development,2,2,Laboratory Technician,53430,1.0,14,8,10.0,5,10,4,2,3,No
2.0,2.0,2.0,58,Research & Development,2,1,Laboratory Technician,23760,4.0,12,8,37.0,3,16,14,3,3,No
2.0,3.0,4.0,35,Research & Development,8,3,Manufacturing Director,53460,0.0,14,8,6.0,3,5,0,2,3,No
3.0,2.0,3.0,47,Research & Development,19,2,Research Scientist,28270,8.0,14,8,28.0,3,22,14,3,3,No
2.0,1.0,3.0,40,Research & Development,1,2,Manager,199430,2.0,13,8,15.0,3,7,7,3,3,No
4.0,4.0,2.0,54,Sales,27,1,Research Scientist,31310,4.0,14,8,14.0,3,7,1,2,3,No
1.0,1.0,3.0,31,Sales,8,3,Manufacturing Director,25520,2.0,18,8,9.0,2,3,2,3,3,No
3.0,1.0,3.0,28,Sales,1,3,Manager,44770,1.0,15,8,3.0,6,3,1,3,3,No
2.0,4.0,2.0,38,Research & Development,19,2,Manufacturing Director,64740,2.0,13,8,20.0,3,4,0,1,3,No
3.0,4.0,3.0,26,Sales,8,1,Healthcare Representative,30330,1.0,12,8,5.0,2,5,1,2,3,No
1.0,3.0,3.0,58,Research & Development,10,1,Sales Representative,29360,2.0,13,8,23.0,3,2,2,3,3,No
